,topic_id,topic_top_words,resp_concat_text,dominant_topic,session_name,session_date,host_name
114,Topic_33,"session, loss, grief, question, decision, use, sugne, current, night, support, time, difference, learn, mobility, discussion, comment, make, parent, stress, need",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_33,"session, loss, grief, question, decision, use, sugne, current, night, support, time, difference, learn, mobility, discussion, comment, make, parent, stress, need",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_33,"session, loss, grief, question, decision, use, sugne, current, night, support, time, difference, learn, mobility, discussion, comment, make, parent, stress, need",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_33,"session, loss, grief, question, decision, use, sugne, current, night, support, time, difference, learn, mobility, discussion, comment, make, parent, stress, need",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_33,"session, loss, grief, question, decision, use, sugne, current, night, support, time, difference, learn, mobility, discussion, comment, make, parent, stress, need",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_33,"session, loss, grief, question, decision, use, sugne, current, night, support, time, difference, learn, mobility, discussion, comment, make, parent, stress, need",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_33,"session, loss, grief, question, decision, use, sugne, current, night, support, time, difference, learn, mobility, discussion, comment, make, parent, stress, need",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_33,"session, loss, grief, question, decision, use, sugne, current, night, support, time, difference, learn, mobility, discussion, comment, make, parent, stress, need",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_33,"session, loss, grief, question, decision, use, sugne, current, night, support, time, difference, learn, mobility, discussion, comment, make, parent, stress, need",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_33,"session, loss, grief, question, decision, use, sugne, current, night, support, time, difference, learn, mobility, discussion, comment, make, parent, stress, need",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_34,"family, cope, stress, always, death, deal, listen, grief, learn, flexibility, presentation, understand, time, attend, feeling, love, anxiety, physicality, encouragement, new",self esteem,Topic_46,sleep tips,2023-07-24,lily
98,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
278,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
350,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
1,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
405,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",limeade,Topic_42,sleep tips,2023-07-24,lily
367,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_35,"time, work, helpful, self, interest, dedicate, link, write, brief, excellent, real, family, matter, none, subject, curiosity, mindfulness, presenter, concise, journaling",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_36,"understand, eld, return, trauma, often, purchase, emotional, information, focus, care, meditation, buyer, useful, spending, remorse, intellectual, impractical, project, directly, gatheree",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_36,"understand, eld, return, trauma, often, purchase, emotional, information, focus, care, meditation, buyer, useful, spending, remorse, intellectual, impractical, project, directly, gatheree",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
